goods_code,hier_pos,language,description
2009395510,10,FR,en poudre
2009395590,10,FR,autres
2009395900,8,FR,ne contenant pas de sucres d'addition
2009395910,10,FR,en poudre
2009395990,10,FR,autres
2009399100,8,FR,d'autres agrumes
2009399100,8,FR,d'une teneur en sucres d'addition excédant 30|% en poids
2009399110,10,FR,en poudre
2009399190,10,FR,autres
2009399500,8,FR,d'une teneur en sucres d'addition n'excédant pas 30|% en poids
2009399510,10,FR,en poudre
2009399590,10,FR,autres
2009399900,8,FR,ne contenant pas de sucres d'addition
2009399910,10,FR,en poudre
2009399990,10,FR,autres
2009410000,6,FR,Jus d'ananas
2009410000,6,FR,d'une valeur Brix n'excédant pas 20
2009419200,8,FR,contenant des sucres d'addition
2009419210,10,FR,d'une valeur excédant 30|€ par 100|kg poids net
2009419210,10,FR,en poudre
2009419220,10,FR,autres
2009419220,10,FR,"Jus d'ananas: 
-|non obtenu à partir de concentré, 
-|du genre Ananas, 
-|d'une valeur Brix supérieure ou égale à 11|mais n'excédant pas 16, destiné à la fabrication de jus de fruits"
2009419230,10,FR,autres
2009419260,10,FR,autres
2009419260,10,FR,en poudre
2009419290,10,FR,autres
2009419900,8,FR,ne contenant pas de sucres d'addition
2009419910,10,FR,en poudre
2009419990,10,FR,autres
2009490000,6,FR,autres
2009491100,8,FR,d'une valeur Brix excédant 67
2009491100,8,FR,d'une valeur n'excédant pas 30|€ par 100|kg poids net
2009491111,10,FR,en poudre
2009491111,10,FR,d'une teneur en sucres d'addition n'excédant pas 30|% en poids
2009491119,10,FR,autres
2009491191,10,FR,autres
2009491191,10,FR,d'une teneur en sucres d'addition n'excédant pas 30|% en poids
2009491199,10,FR,autres
2009491900,8,FR,autres
2009491910,10,FR,en poudre
2009491990,10,FR,autres
2009493000,8,FR,d'une valeur Brix excédant 20|mais n'excédant pas 67
2009493000,8,FR,"d'une valeur excédant 30|€ par 100|kg poids net, contenant des sucres d'addition"
2009493010,10,FR,en poudre
2009493091,10,FR,autres
2009493091,10,FR,"Jus d'ananas, autre qu'en poudre:
- d'une valeur Brix supérieure à 20 mais n'excédant pas 67,
- d'une valeur supérieure à 30 EUR par 100 kg de poids net,
- contenant des sucres d'addition
destiné à la fabrication de produits de l'industrie agro‑alimentaire"
2009493099,10,FR,autres
2009499100,8,FR,autres
2009499100,8,FR,d'une teneur en sucres d'addition excédant 30|% en poids
2009499110,10,FR,en poudre
2009499190,10,FR,autres
2009499300,8,FR,d'une teneur en sucres d'addition n'excédant pas 30|% en poids
2009499310,10,FR,en poudre
2009499390,10,FR,autres
2009499900,8,FR,ne contenant pas de sucres d'addition
2009499910,10,FR,en poudre
2009499990,10,FR,autres
2009500000,6,FR,Jus de tomate
2009501000,8,FR,contenant des sucres d'addition
2009509000,8,FR,autres
2009610000,6,FR,Jus de raisin (y compris les moûts de raisin)
2009610000,6,FR,d'une valeur Brix n'excédant pas 30
2009611000,8,FR,d'une valeur excédant 18|€ par 100|kg poids net
2009619000,8,FR,d'une valeur n'excédant pas 18|€ par 100|kg poids net
2009619010,10,FR,"utilisés aux fins de la production de jus de raisins ou de produits non vinicoles, tels que les boissons non alcoolisées, les confitures et les sauces"
2009619090,10,FR,autres
2009690000,6,FR,autres
2009691100,8,FR,d'une valeur Brix excédant 67
2009691100,8,FR,d'une valeur n'excédant pas 22|€ par 100|kg poids net
2009691111,10,FR,"utilisés aux fins de la production de jus de raisins ou de produits non vinicoles, tels que les boissons non alcoolisées, les confitures et les sauces"
2009691111,10,FR,d'une teneur en sucres d'addition n'excédant pas 30|% en poids
2009691119,10,FR,autres
2009691191,10,FR,autres
2009691191,10,FR,d'une teneur en sucres d'addition n'excédant pas 30|% en poids
2009691199,10,FR,autres
2009691900,8,FR,autres
2009691910,10,FR,"utilisés aux fins de la production de jus de raisins ou de produits non vinicoles, tels que les boissons non alcoolisées, les confitures et les sauces"
2009691990,10,FR,autres
2009695100,8,FR,d'une valeur Brix excédant 30|mais n'excédant pas 67
2009695100,8,FR,d'une valeur excédant 18|€ par 100|kg poids net
2009695100,8,FR,concentrés
2009695110,10,FR,"utilisés aux fins de la production de jus de raisins ou de produits non vinicoles, tels que les boissons non alcoolisées, les confitures et les sauces"
2009695190,10,FR,autres
2009695900,8,FR,autres
2009697100,8,FR,d'une valeur n'excédant pas 18|€ par 100|kg poids net
2009697100,8,FR,d'une teneur en sucres d'addition excédant 30|% en poids
2009697100,8,FR,concentrés
2009697900,8,FR,autres
2009699000,8,FR,autres
2009699020,10,FR,"utilisés aux fins de la production de jus de raisins ou de produits non vinicoles, tels que les boissons non alcoolisées, les confitures et les sauces"
2009699080,10,FR,autres
2009710000,6,FR,Jus de pomme
2009710000,6,FR,d'une valeur Brix n'excédant pas 20
2009712000,8,FR,contenant des sucres d'addition
2009712010,10,FR,en poudre
2009712090,10,FR,autres
2009719900,8,FR,ne contenant pas de sucres d'addition
2009719910,10,FR,en poudre
2009719990,10,FR,autres
2009790000,6,FR,autres
2009791100,8,FR,d'une valeur Brix excédant 67
2009791100,8,FR,d'une valeur n'excédant pas 22|€ par 100|kg poids net
2009791111,10,FR,en poudre
2009791111,10,FR,d'une teneur en sucres d'addition n'excédant pas 30|% en poids
2009791119,10,FR,autres
2009791191,10,FR,autres
2009791191,10,FR,d'une teneur en sucres d'addition n'excédant pas 30|% en poids
2009791199,10,FR,autres
2009791900,8,FR,autres
2009791910,10,FR,en poudre
2009791990,10,FR,autres
2009793000,8,FR,d'une valeur Brix excédant 20|mais n'excédant pas 67
2009793000,8,FR,"d'une valeur excédant 18|€ par 100|kg poids net, contenant des sucres d'addition"
2009793010,10,FR,en poudre
2009793090,10,FR,autres
2009799100,8,FR,autres
2009799100,8,FR,d'une teneur en sucres d'addition excédant 30|% en poids
2009799110,10,FR,en poudre
2009799190,10,FR,autres
2009799800,8,FR,autres
2009799810,10,FR,ne contenant pas de sucres d'addition
2009799810,10,FR,en poudre
2009799820,10,FR,autres
2009799870,10,FR,autres
2009799870,10,FR,en poudre
2009799890,10,FR,autres
2009810000,6,FR,Jus de tout autre fruit ou légume
2009810000,6,FR,"Jus de canneberge (Vaccinium macrocarpon, Vaccinium oxycoccos); jus d'airelle rouge (Vaccinium vitis-idaea)"
2009811100,8,FR,d'une valeur Brix excédant 67
2009811100,8,FR,d'une valeur n'excédant pas 30|€ par 100|kg poids net
2009811111,10,FR,d'une teneur en sucres d'addition n'excédant pas 30|% en poids
2009811111,10,FR,en poudre
2009811119,10,FR,autres
2009811191,10,FR,autres
2009811191,10,FR,en poudre
2009811199,10,FR,autres
2009811900,8,FR,autres
2009811910,10,FR,en poudre
2009811990,10,FR,autres
2009813100,8,FR,d'une valeur Brix n'excédant pas 67
2009813100,8,FR,"d'une valeur excédant 30|€ par 100|kg poids net, contenant des sucres d'addition"
2009813110,10,FR,"Concentré  de jus de canneberges (Vaccinium Macrocarpon):
 
-|d'une valeur Brix supérieure ou égale à 40|mais n'excédant pas 66,
 
-|en emballages immédiats d'un contenu de 50|litres ou plus
"
2009813150,10,FR,autres
2009813150,10,FR,en poudre
2009813190,10,FR,autres
2009815100,8,FR,autres
2009815100,8,FR,d'une teneur en sucres d'addition excédant 30|% en poids
2009815110,10,FR,en poudre
2009815190,10,FR,autres
2009815900,8,FR,d'une teneur en sucres d'addition n'excédant pas 30|% en poids
2009815910,10,FR,en poudre
2009815990,10,FR,autres
2009819500,8,FR,ne contenant pas de sucres d'addition
2009819500,8,FR,Jus de fruit de l'espèce Vaccinium macrocarpon
2009819510,10,FR,en poudre
2009819590,10,FR,autres
2009819900,8,FR,autres
2009819910,10,FR,en poudre
2009819990,10,FR,autres
2009890000,6,FR,autres
2009891100,8,FR,d'une valeur Brix excédant 67
2009891100,8,FR,Jus de poires
2009891100,8,FR,d'une valeur n'excédant pas 22|€ par 100|kg poids net
2009891111,10,FR,en poudre
2009891111,10,FR,d'une teneur en sucres d'addition n'excédant pas 30|% en poids
2009891119,10,FR,autres
2009891191,10,FR,autres
2009891191,10,FR,d'une teneur en sucres d'addition n'excédant pas 30|% en poids
2009891199,10,FR,autres
2009891900,8,FR,autres
2009891910,10,FR,en poudre
2009891990,10,FR,autres
2009893400,8,FR,autres
2009893400,8,FR,d'une valeur n'excédant pas 30|€ par 100|kg poids net
2009893400,8,FR,Jus de fruits tropicaux
2009893440,10,FR,en poudre
2009893470,10,FR,autres
2009893500,8,FR,autres
2009893521,10,FR,Jus d'abricots
2009893521,10,FR,en poudre
2009893521,10,FR,d'une teneur en sucres d'addition n'excédant pas 30|% en poids
2009893529,10,FR,autres
2009893531,10,FR,autres
2009893531,10,FR,d'une teneur en sucres d'addition n'excédant pas 30|% en poids
2009893539,10,FR,autres
2009893541,10,FR,Jus de bleuet
2009893541,10,FR,en poudre
2009893541,10,FR,d'une teneur en sucres d'addition n'excédant pas 30|% en poids
2009893545,10,FR,autres
2009893547,10,FR,autres
2009893547,10,FR,d'une teneur en sucres d'addition n'excédant pas 30|% en poids
2009893549,10,FR,autres
2009893551,10,FR,autres
2009893551,10,FR,en poudre
2009893551,10,FR,d'une teneur en sucres d'addition n'excédant pas 30|% en poids
2009893559,10,FR,autres
2009893571,10,FR,autres
2009893571,10,FR,d'une teneur en sucres d'addition n'excédant pas 30|% en poids
2009893579,10,FR,autres
2009893600,8,FR,autres
2009893600,8,FR,Jus de fruits tropicaux
2009893610,10,FR,en poudre
2009893690,10,FR,autres
2009893800,8,FR,autres
2009893811,10,FR,Jus d'abricots
2009893811,10,FR,en poudre
2009893819,10,FR,autres
2009893821,10,FR,Jus de bleuet
2009893821,10,FR,en poudre
2009893829,10,FR,autres
2009893891,10,FR,autres
2009893891,10,FR,en poudre
2009893899,10,FR,autres
2009895000,8,FR,d'une valeur Brix n'excédant pas 67
2009895000,8,FR,Jus de poires
2009895000,8,FR,"d'une valeur excédant 18|€ par 100|kg poids net, contenant des sucres d'addition"
2009895010,10,FR,en poudre
2009895090,10,FR,autres
2009896100,8,FR,autres
2009896100,8,FR,d'une teneur en sucres d'addition excédant 30|% en poids
2009896110,10,FR,en poudre
2009896190,10,FR,autres
2009896300,8,FR,d'une teneur en sucres d'addition n'excédant pas 30|% en poids
2009896310,10,FR,en poudre
2009896390,10,FR,autres
2009896900,8,FR,ne contenant pas de sucres d'addition
2009896910,10,FR,en poudre
2009896990,10,FR,autres
2009897100,8,FR,autres
2009897100,8,FR,"d'une valeur excédant 30|€ par 100|kg poids net, contenant des sucres d'addition"
2009897100,8,FR,Jus de cerises
2009897110,10,FR,en poudre
2009897190,10,FR,autres
2009897300,8,FR,Jus de fruits tropicaux
2009897310,10,FR,en poudre
2009897390,10,FR,autres
2009897900,8,FR,autres
2009897911,10,FR,Jus d'abricots
2009897911,10,FR,en poudre
2009897919,10,FR,autres
2009897930,10,FR,"Jus concentré d'acérola congelé:
 
-|d'une valeur Brix supérieure à 48|mais n'excédant pas 67,
 
-|en emballages immédiats d'un contenu de 50|litres ou plus
"
2009897941,10,FR,Jus de bleuet
2009897941,10,FR,en poudre
2009897949,10,FR,autres
2009897985,10,FR,"Jus de baies d’açaï concentré: 
- de l’espèce Euterpe oleracea, 
- congelé, 
- non sucré, 
- ne se présentant pas sous forme de poudre, 
- d’une valeur Brix supérieure ou égale à 23 mais n’excédant pas 32, 
en emballages immmédiats d’un contenu de 10kg ou plus
"
2009897991,10,FR,autres
2009897991,10,FR,en poudre
2009897999,10,FR,autres
2009898500,8,FR,autres
2009898500,8,FR,d'une teneur en sucres d'addition excédant 30|% en poids
2009898500,8,FR,Jus de fruits tropicaux
2009898510,10,FR,en poudre
2009898590,10,FR,autres
2009898600,8,FR,autres
2009898611,10,FR,Jus d'abricots
2009898611,10,FR,en poudre
2009898619,10,FR,autres
2009898621,10,FR,Jus de bleuet
2009898621,10,FR,en poudre
2009898629,10,FR,autres
2009898691,10,FR,autres
2009898691,10,FR,en poudre
2009898699,10,FR,autres
2009898800,8,FR,d'une teneur en sucres d'addition n'excédant pas 30|% en poids
2009898800,8,FR,Jus de fruits tropicaux
2009898810,10,FR,en poudre
2009898890,10,FR,autres
2009898900,8,FR,autres
2009898911,10,FR,Jus d'abricots
2009898911,10,FR,en poudre
2009898919,10,FR,autres
2009898921,10,FR,Jus de bleuet
2009898921,10,FR,en poudre
2009898929,10,FR,autres
2009898991,10,FR,autres
2009898991,10,FR,en poudre
2009898999,10,FR,autres
2009899600,8,FR,ne contenant pas de sucres d'addition
2009899600,8,FR,Jus de cerises
2009899610,10,FR,en poudre
2009899690,10,FR,autres
2009899700,8,FR,Jus de fruits tropicaux
2009899720,10,FR,en poudre
2009899790,10,FR,autres
2009899900,8,FR,autres
2009899915,10,FR,en poudre
2009899915,10,FR,Jus d'abricots
2009899917,10,FR,Jus de bleuet
2009899919,10,FR,autres
2009899992,10,FR,autres
2009899992,10,FR,Jus d'abricots
2009899994,10,FR,Jus de bleuet
2009899996,10,FR,"Eau de coco
- non fermentée,
- sans addition d'alcool ou de sucre et
- en emballages immédiats d'un contenu égal ou supérieur à 20 litres"
2009899999,10,FR,autres
2009900000,6,FR,Mélanges de jus
2009901100,8,FR,d'une valeur Brix excédant 67
2009901100,8,FR,Mélanges de jus de pommes et de jus de poires
2009901100,8,FR,d'une valeur n'excédant pas 22|€ par 100|kg poids net
2009901110,10,FR,d'une teneur en sucres d'addition n'excédant pas 30|% en poids
2009901190,10,FR,autres
2009901900,8,FR,autres
2009902100,8,FR,autres
2009902100,8,FR,d'une valeur n'excédant pas 30|€ par 100|kg poids net
2009902111,10,FR,Mélanges de jus d’agrumes
2009902111,10,FR,d'une teneur en sucres d'addition n'excédant pas 30|% en poids
2009902119,10,FR,autres
2009902191,10,FR,autres
2009902191,10,FR,d'une teneur en sucres d'addition n'excédant pas 30|% en poids
2009902199,10,FR,autres
2009902900,8,FR,autres
2009902920,10,FR,Mélanges de jus d’agrumes
2009902980,10,FR,autres
2009903100,8,FR,d'une valeur Brix n'excédant pas 67
2009903100,8,FR,Mélanges de jus de pommes et de jus de poires
2009903100,8,FR,d'une valeur n'excédant pas 18|€ par 100|kg poids net et d'une teneur en sucres d'addition excédant 30|% en poids
2009903900,8,FR,autres
2009904100,8,FR,autres
2009904100,8,FR,d'une valeur excédant 30|€ par 100|kg poids net
2009904100,8,FR,Mélanges de jus d'agrumes et de jus d'ananas
2009904100,8,FR,contenant des sucres d'addition
2009904900,8,FR,autres
2009905100,8,FR,autres
2009905100,8,FR,contenant des sucres d'addition
2009905130,10,FR,Mélanges de jus d’agrumes
2009905180,10,FR,autres
2009905900,8,FR,autres
2009905939,10,FR,Mélanges de jus d’agrumes
2009905990,10,FR,autres
2009907100,8,FR,d'une valeur n'excédant pas 30|€ par 100|kg poids net
2009907100,8,FR,Mélanges de jus d'agrumes et de jus d'ananas
2009907100,8,FR,d'une teneur en sucres d'addition excédant 30|% en poids
2009907300,8,FR,d'une teneur en sucres d'addition n'excédant pas 30|% en poids
2009907900,8,FR,ne contenant pas de sucres d'addition
2009909200,8,FR,autres
2009909200,8,FR,d'une teneur en sucres d'addition excédant 30|% en poids
2009909200,8,FR,Mélanges de jus de fruits tropicaux
2009909400,8,FR,autres
2009909420,10,FR,Mélanges de jus d’agrumes
2009909480,10,FR,autres
2009909500,8,FR,d'une teneur en sucres d'addition n'excédant pas 30|% en poids
2009909500,8,FR,Mélanges de jus de fruits tropicaux
2009909600,8,FR,autres
2009909620,10,FR,Mélanges de jus d’agrumes
2009909680,10,FR,autres
2009909700,8,FR,ne contenant pas de sucres d'addition
2009909700,8,FR,Mélanges de jus de fruits tropicaux
2009909800,8,FR,autres
2009909820,10,FR,Mélanges de jus d’agrumes
2009909880,10,FR,autres
2100000000,2,FR,PRÉPARATIONS ALIMENTAIRES DIVERSES
2101000000,4,FR,"Extraits, essences et concentrés de café, de thé ou de maté et préparations à base de ces produits ou à base de café, thé ou maté; chicorée torréfiée et autres succédanés torréfiés du café et leurs extraits, essences et concentrés"
2101110000,6,FR,"Extraits, essences et concentrés de café et préparations à base de ces extraits, essences ou concentrés ou à base de café"
2101110000,6,FR,"Extraits, essences et concentrés"
2101120000,6,FR,"Préparations à base d'extraits, essences ou concentrés ou à base de café"
2101129200,8,FR,"Préparations à base d'extraits, essences ou concentrés de café"
2101129220,10,FR,"ne contenant pas de matières grasses provenant du lait, de protéines du lait, de saccharose, d'isoglucose, de glucose, d'amidon ou de fécule ou contenant en poids moins de 1,5|% de matières grasses provenant du lait, moins de 2,5|% de protéines du lait, moins de 5|% de saccharose ou d'isoglucose, moins de 5|% de glucose ou d'amidon ou de fécule"
2101129292,10,FR,autres
2101129292,10,FR,"d'une teneur en poids net de sucre de canne ou de betterave ajouté égale ou supérieure à 65|%, des sous-positions 1701 91 à 1701 99"
2101129299,10,FR,autres
2101129800,8,FR,autres
2101129820,10,FR,"ne contenant pas de matières grasses provenant du lait, de protéines du lait, de saccharose, d'isoglucose, de glucose, d'amidon ou de fécule ou contenant en poids moins de 1,5|% de matières grasses provenant du lait, moins de 2,5|% de protéines du lait, moins de 5|% de saccharose ou d'isoglucose, moins de 5|% de glucose ou d'amidon ou de fécule"
2101129892,10,FR,autres
2101129892,10,FR,"d'une teneur en poids de saccharose (y compris le sucre interverti calculé en saccharose) ou d'isoglucose calculé également en saccharose, égale ou supérieure à 70|%"
